<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.02.16	17:00:00	13860.08	13880.23	13819.42	13839.94	6397	0	200
2021.02.16	18:00:00	13838.94	13843.94	13751.27	13757.42	6382	0	200
2021.02.16	19:00:00	13754.17	13798.25	13723.43	13796.54	6035	0	200
2021.02.16	20:00:00	13796.04	13808.51	13761.04	13762.44	5252	0	200
2021.02.16	21:00:00	13762.69	13803.64	13762.35	13780.84	5001	0	200
2021.02.16	22:00:00	13779.96	13793.22	13753.44	13768.81	5727	0	200
2021.02.16	23:00:00	13771.06	13776.93	13752.82	13759.10	1829	0	250
2021.02.17	01:00:00	13760.16	13768.28	13728.42	13734.05	2088	0	300
2021.02.17	02:00:00	13733.92	13736.17	13708.44	13719.94	2993	0	300
2021.02.17	03:00:00	13719.94	13729.19	13698.07	13727.44	2735	0	300
2021.02.17	04:00:00	13726.82	13760.94	13722.19	13758.19	2278	0	300
2021.02.17	05:00:00	13757.81	13774.44	13750.69	13768.19	1907	0	300
2021.02.17	06:00:00	13767.32	13767.94	13757.20	13757.83	1437	0	300
2021.02.17	07:00:00	13757.95	13773.58	13757.83	13760.45	1848	0	300
2021.02.17	08:00:00	13760.70	13778.46	13758.33	13774.33	1488	0	300
2021.02.17	09:00:00	13775.08	13777.33	13754.59	13759.09	1869	0	300
2021.02.17	10:00:00	13758.72	13788.52	13731.86	13781.41	4023	0	300
2021.02.17	11:00:00	13781.41	13782.79	13736.03	13745.23	3296	0	300
2021.02.17	12:00:00	13745.36	13754.64	13736.71	13742.31	2447	0	300
2021.02.17	13:00:00	13742.81	13752.06	13734.32	13748.30	2220	0	300
2021.02.17	14:00:00	13748.55	13760.42	13736.70	13751.87	2334	0	300
2021.02.17	15:00:00	13751.37	13754.37	13661.76	13679.18	4050	0	300
2021.02.17	16:00:00	13678.31	13694.58	13615.34	13675.68	6321	0	200
2021.02.17	17:00:00	13675.68	13691.30	13582.89	13656.03	6760	0	200
2021.02.17	18:00:00	13655.03	13660.99	13549.26	13603.20	6261	0	200
2021.02.17	19:00:00	13603.20	13651.70	13595.98	13638.73	5240	0	200
2021.02.17	20:00:00	13638.24	13673.90	13633.34	13657.75	4909	0	200
2021.02.17	21:00:00	13659.13	13692.74	13643.06	13662.78	4976	0	200
2021.02.17	22:00:00	13662.04	13712.85	13661.04	13703.29	4912	0	200
2021.02.17	23:00:00	13701.91	13702.79	13692.04	13701.70	1359	0	200
2021.02.18	01:00:00	13702.72	13710.96	13685.60	13704.35	1516	0	300
2021.02.18	02:00:00	13704.97	13724.09	13703.10	13716.96	2559	0	300
2021.02.18	03:00:00	13716.71	13719.09	13662.74	13678.74	2740	0	300
2021.02.18	04:00:00	13679.24	13699.36	13664.87	13698.99	2615	0	300
2021.02.18	05:00:00	13698.99	13701.11	13647.13	13660.01	2635	0	300
2021.02.18	06:00:00	13660.01	13661.38	13614.27	13628.93	2495	0	300
2021.02.18	07:00:00	13629.68	13646.89	13624.03	13630.66	2676	0	300
2021.02.18	08:00:00	13631.03	13650.53	13628.28	13635.29	1927	0	300
2021.02.18	09:00:00	13634.41	13634.54	13615.67	13625.29	2483	0	300
2021.02.18	10:00:00	13626.16	13656.29	13609.46	13654.33	4108	0	300
2021.02.18	11:00:00	13654.33	13655.65	13618.02	13629.66	3012	0	300
2021.02.18	12:00:00	13629.16	13637.75	13602.00	13607.45	3254	0	300
2021.02.18	13:00:00	13607.32	13609.17	13573.79	13601.50	3281	0	300
2021.02.18	14:00:00	13602.25	13617.40	13593.17	13603.29	2850	0	300
2021.02.18	15:00:00	13604.66	13605.16	13553.49	13564.24	3689	0	300
2021.02.18	16:00:00	13563.74	13586.47	13526.23	13572.57	6026	0	200
2021.02.18	17:00:00	13571.53	13573.36	13473.65	13531.91	6290	0	200
2021.02.18	18:00:00	13532.28	13575.38	13519.70	13538.23	5768	0	200
2021.02.18	19:00:00	13536.85	13572.28	13502.59	13562.52	5242	0	200
2021.02.18	20:00:00	13562.27	13616.48	13544.52	13602.62	5182	0	200
2021.02.18	21:00:00	13602.62	13649.17	13601.00	13644.28	4773	0	200
2021.02.18	22:00:00	13644.91	13670.44	13629.41	13639.64	5267	0	200
2021.02.18	23:00:00	13640.01	13650.64	13633.65	13642.70	1460	0	250
2021.02.19	01:00:00	13638.92	13657.17	13607.07	13616.82	1874	0	300
2021.02.19	02:00:00	13616.32	13623.95	13608.83	13623.33	2152	0	300
2021.02.19	03:00:00	13623.45	13642.57	13556.86	13586.48	3356	0	300
2021.02.19	04:00:00	13586.85	13587.60	13552.13	13555.13	3073	0	300
2021.02.19	05:00:00	13555.00	13575.37	13552.00	13569.13	2165	0	300
2021.02.19	06:00:00	13569.00	13586.88	13563.01	13580.13	1731	0	300
2021.02.19	07:00:00	13580.13	13619.75	13580.13	13617.12	2347	0	300
2021.02.19	08:00:00	13617.25	13633.49	13610.88	13630.12	1796	0	300
2021.02.19	09:00:00	13630.12	13635.88	13611.89	13627.64	2399	0	300
2021.02.19	10:00:00	13627.26	13657.61	13619.40	13653.87	3861	0	300
2021.02.19	11:00:00	13653.37	13690.43	13643.57	13673.64	3460	0	300
2021.02.19	12:00:00	13674.01	13692.92	13657.43	13690.65	3137	0	300
2021.02.19	13:00:00	13691.27	13694.93	13672.92	13676.82	2683	0	300
2021.02.19	14:00:00	13677.82	13716.08	13677.82	13707.16	2797	0	300
2021.02.19	15:00:00	13706.60	13728.83	13705.60	13726.34	2857	0	300
2021.02.19	16:00:00	13726.22	13726.34	13644.20	13673.94	5433	0	200
2021.02.19	17:00:00	13675.31	13683.40	13633.73	13678.78	6135	0	200
2021.02.19	18:00:00	13678.28	13701.73	13665.60	13666.60	5276	0	200
2021.02.19	19:00:00	13665.73	13673.10	13558.62	13586.28	5922	0	200
2021.02.19	20:00:00	13584.90	13599.44	13538.78	13594.99	5655	0	200
2021.02.19	21:00:00	13594.61	13609.26	13557.70	13593.80	5341	0	200
2021.02.19	22:00:00	13593.55	13613.55	13565.20	13581.61	5577	0	200
2021.02.19	23:00:00	13579.86	13587.23	13565.61	13571.86	1092	0	250
2021.02.22	01:00:00	13587.55	13620.29	13551.06	13594.30	2953	0	300
2021.02.22	02:00:00	13594.18	13616.57	13588.68	13608.20	2613	0	300
2021.02.22	03:00:00	13608.58	13631.32	13578.46	13586.09	3339	0	300
2021.02.22	04:00:00	13585.96	13600.09	13531.73	13546.98	3621	0	300
2021.02.22	05:00:00	13546.86	13561.36	13534.11	13553.86	2862	0	300
2021.02.22	06:00:00	13554.48	13568.48	13539.87	13543.62	1949	0	300
2021.02.22	07:00:00	13543.62	13549.12	13524.50	13526.25	2924	0	300
2021.02.22	08:00:00	13527.00	13539.88	13508.89	13533.01	2137	0	300
2021.02.22	09:00:00	13532.76	13537.26	13413.92	13436.67	4496	0	300
2021.02.22	10:00:00	13436.04	13440.42	13368.56	13384.74	5293	0	300
2021.02.22	11:00:00	13385.74	13424.53	13368.07	13418.56	4427	0	300
2021.02.22	12:00:00	13417.43	13437.29	13408.96	13411.76	3162	0	300
2021.02.22	13:00:00	13411.88	13421.94	13373.20	13400.44	3679	0	300
2021.02.22	14:00:00	13401.94	13415.76	13368.14	13394.46	3833	0	300
2021.02.22	15:00:00	13396.21	13429.01	13373.94	13418.02	3984	0	300
2021.02.22	16:00:00	13417.90	13442.25	13363.36	13431.36	5590	0	200
2021.02.22	17:00:00	13430.98	13449.44	13293.81	13305.43	6766	0	200
2021.02.22	18:00:00	13303.05	13357.66	13286.70	13327.35	6093	0	200
2021.02.22	19:00:00	13327.10	13346.31	13286.37	13342.57	5516	0	200
2021.02.22	20:00:00	13342.20	13390.01	13326.08	13372.68	4890	0	200
2021.02.22	21:00:00	13372.68	13378.25	13326.57	13335.42	4827	0	200
2021.02.22	22:00:00	13335.42	13336.42	13223.52	13231.76	6044	0	200
2021.02.22	23:00:00	13230.26	13247.00	13218.63	13224.60	1957	0	250
2021.02.23	01:00:00	13231.27	13259.26	13225.02	13231.27	2183	0	300
2021.02.23	02:00:00	13230.90	13235.77	13197.91	13210.91	2707	0	300
2021.02.23	03:00:00	13211.54	13287.03	13209.29	13282.53	3406	0	300
2021.02.23	04:00:00	13283.03	13310.03	13272.16	13305.53	2563	0	300
2021.02.23	05:00:00	13304.78	13307.78	13274.79	13300.66	2324	0	300
2021.02.23	06:00:00	13300.54	13331.78	13296.29	13331.16	1679	0	300
2021.02.23	07:00:00	13331.16	13338.66	13311.80	13312.55	2157	0	300
2021.02.23	08:00:00	13312.17	13317.17	13286.80	13302.30	2249	0	300
2021.02.23	09:00:00	13304.18	13317.05	13290.93	13315.80	2525	0	300
2021.02.23	10:00:00	13315.55	13315.55	13210.51	13216.89	5051	0	300
2021.02.23	11:00:00	13215.90	13215.90	13084.65	13098.49	5696	0	300
2021.02.23	12:00:00	13097.62	13105.79	12950.18	12986.07	5732	0	300
2021.02.23	13:00:00	12985.95	13040.61	12960.41	13025.43	4557	0	300
2021.02.23	14:00:00	13025.18	13052.62	13014.70	13033.12	4366	0	300
2021.02.23	15:00:00	13032.25	13033.89	12974.62	13024.39	4845	0	300
2021.02.23	16:00:00	13023.76	13026.64	12761.39	12889.44	6325	0	200
2021.02.23	17:00:00	12888.70	13104.87	12866.49	13082.05	7342	0	200
2021.02.23	18:00:00	13082.18	13124.95	12977.85	12984.15	6955	0	200
2021.02.23	19:00:00	12983.80	13021.95	12894.40	12908.57	6922	0	200
2021.02.23	20:00:00	12908.94	13067.22	12893.93	13051.42	6642	0	200
2021.02.23	21:00:00	13048.81	13132.43	13037.21	13132.43	6576	0	200
2021.02.23	22:00:00	13133.43	13260.42	13122.37	13191.15	6844	0	200
2021.02.23	23:00:00	13193.02	13202.14	13155.16	13160.30	2354	0	200
2021.02.24	01:00:00	13175.01	13191.76	13140.14	13172.77	2704	0	300
2021.02.24	02:00:00	13172.14	13191.76	13157.14	13170.29	2860	0	300
2021.02.24	03:00:00	13170.79	13265.28	13170.54	13236.41	3990	0	300
2021.02.24	04:00:00	13236.41	13243.91	13174.18	13186.18	3765	0	300
2021.02.24	05:00:00	13187.55	13217.92	13127.07	13159.56	4098	0	300
2021.02.24	06:00:00	13160.31	13181.31	13140.82	13162.07	2704	0	300
2021.02.24	07:00:00	13162.32	13164.19	13072.97	13091.59	3887	0	300
2021.02.24	08:00:00	13091.59	13095.34	13032.10	13064.97	3184	0	300
2021.02.24	09:00:00	13064.47	13159.21	13060.47	13137.84	4012	0	300
2021.02.24	10:00:00	13138.59	13186.41	13123.46	13184.34	5123	0	300
2021.02.24	11:00:00	13183.59	13238.02	13175.31	13212.75	4262	0	300
2021.02.24	12:00:00	13212.75	13247.57	13187.36	13220.08	3943	0	300
2021.02.24	13:00:00	13220.08	13229.21	13165.84	13180.10	3725	0	300
2021.02.24	14:00:00	13180.85	13298.73	13179.24	13283.31	4620	0	300
2021.02.24	15:00:00	13282.69	13293.06	13057.71	13089.80	5451	0	300
2021.02.24	16:00:00	13087.43	13123.75	13007.12	13036.61	6958	0	200
2021.02.24	17:00:00	13035.36	13124.75	12963.83	13113.66	7020	0	200
2021.02.24	18:00:00	13113.54	13203.37	13100.44	13190.33	6373	0	200
2021.02.24	19:00:00	13190.33	13260.18	13190.33	13214.64	5695	0	200
2021.02.24	20:00:00	13215.51	13273.07	13179.15	13259.73	5854	0	200
2021.02.24	21:00:00	13259.61	13267.72	13215.73	13241.25	5875	0	200
2021.02.24	22:00:00	13241.50	13313.64	13232.68	13300.15	5838	0	200
2021.02.24	23:00:00	13298.78	13338.65	13292.91	13319.10	1990	0	250
2021.02.25	01:00:00	13303.75	13341.50	13289.51	13331.75	2202	0	300
2021.02.25	02:00:00	13332.00	13338.23	13309.74	13318.62	2834	0	300
2021.02.25	03:00:00	13318.49	13328.61	13280.87	13288.04	3941	0	300
2021.02.25	04:00:00	13287.79	13320.12	13282.54	13309.63	3182	0	300
2021.02.25	05:00:00	13307.00	13327.88	13298.63	13323.25	2531	0	300
2021.02.25	06:00:00	13323.25	13340.63	13316.13	13332.76	1850	0	300
2021.02.25	07:00:00	13332.76	13351.13	13332.76	13341.38	2550	0	300
2021.02.25	08:00:00	13341.51	13357.50	13328.76	13355.88	2203	0	300
2021.02.25	09:00:00	13355.25	13355.88	13285.27	13298.02	2952	0	300
2021.02.25	10:00:00	13298.02	13304.14	13227.26	13250.28	5139	0	300
2021.02.25	11:00:00	13251.16	13251.16	13188.94	13215.36	4519	0	300
2021.02.25	12:00:00	13214.24	13261.03	13196.08	13259.89	4004	0	300
2021.02.25	13:00:00	13260.67	13271.91	13148.51	13175.61	4963	0	300
2021.02.25	14:00:00	13178.23	13209.93	13161.77	13178.31	4791	0	300
2021.02.25	15:00:00	13177.22	13225.05	13156.71	13204.56	4872	0	300
2021.02.25	16:00:00	13203.44	13293.05	13159.26	13223.95	6205	0	200
2021.02.25	17:00:00	13226.49	13227.99	13064.10	13138.26	7215	0	200
2021.02.25	18:00:00	13136.83	13173.36	12992.07	12997.95	6832	0	200
2021.02.25	19:00:00	12996.33	13023.92	12841.54	12860.21	7069	0	200
2021.02.25	20:00:00	12856.96	12966.76	12810.40	12914.92	7081	0	200
2021.02.25	21:00:00	12913.04	13024.84	12900.83	12913.92	6779	0	200
2021.02.25	22:00:00	12912.05	12932.26	12771.13	12829.88	7082	0	200
2021.02.25	23:00:00	12831.10	12884.63	12784.26	12794.20	2706	0	200
2021.02.26	01:00:00	12799.63	12851.88	12762.63	12784.13	3638	0	300
2021.02.26	02:00:00	12783.51	12807.88	12708.27	12778.52	4936	0	300
2021.02.26	03:00:00	12778.64	12822.64	12749.27	12805.89	4804	0	300
2021.02.26	04:00:00	12808.02	12871.52	12795.64	12815.02	4462	0	300
2021.02.26	05:00:00	12814.40	12841.40	12771.03	12791.90	3688	0	300
2021.02.26	06:00:00	12794.03	12811.02	12728.78	12745.28	3609	0	300
2021.02.26	07:00:00	12746.78	12757.03	12668.91	12703.66	4360	0	300
2021.02.26	08:00:00	12703.41	12787.17	12698.78	12718.55	3626	0	300
2021.02.26	09:00:00	12720.05	12813.35	12685.66	12795.48	4110	0	300
2021.02.26	10:00:00	12800.10	12919.87	12756.79	12895.37	5618	0	300
2021.02.26	11:00:00	12896.24	12898.03	12839.07	12870.81	5156	0	300
2021.02.26	12:00:00	12868.33	12873.40	12792.43	12795.55	4734	0	300
2021.02.26	13:00:00	12794.30	12834.42	12725.30	12768.90	4996	0	300
2021.02.26	14:00:00	12771.03	12902.77	12769.28	12845.77	5509	0	300
2021.02.26	15:00:00	12846.77	12973.65	12807.13	12962.64	5625	0	300
2021.02.26	16:00:00	12959.89	13035.98	12866.17	12883.01	6308	0	200
2021.02.26	17:00:00	12881.76	12981.22	12758.80	12962.60	7225	0	200
2021.02.26	18:00:00	12963.97	13030.08	12900.66	13016.65	6927	0	200
2021.02.26	19:00:00	13018.02	13092.11	12979.65	13000.58	6694	0	200
2021.02.26	20:00:00	13001.58	13061.29	12944.34	12958.93	6748	0	200
2021.02.26	21:00:00	12959.18	13015.74	12917.17	12993.82	6712	0	200
2021.02.26	22:00:00	12993.60	13066.86	12901.06	12901.30	6685	0	200
2021.02.26	23:00:00	12897.81	12927.56	12859.70	12893.19	1540	0	200
2021.03.01	01:00:00	12960.68	13010.18	12950.06	13006.55	3631	0	300
2021.03.01	02:00:00	13007.05	13055.11	13001.31	13053.36	3544	0	300
2021.03.01	03:00:00	13052.74	13088.19	13031.57	13071.69	3668	0	300
2021.03.01	04:00:00	13071.57	13079.44	13045.61	13047.23	3036	0	300
2021.03.01	05:00:00	13047.23	13083.57	13043.70	13054.45	2911	0	300
2021.03.01	06:00:00	13054.45	13068.20	13036.71	13043.59	2478	0	300
2021.03.01	07:00:00	13045.21	13067.34	13043.97	13060.34	2680	0	300
2021.03.01	08:00:00	13060.46	13075.59	13044.96	13066.26	2440	0	300
2021.03.01	09:00:00	13065.38	13135.97	13065.38	13115.69	3789	0	300
2021.03.01	10:00:00	13113.07	13131.20	13100.27	13114.69	4438	0	300
2021.03.01	11:00:00	13114.32	13127.18	13077.72	13097.24	4010	0	300
2021.03.01	12:00:00	13097.24	13126.42	13091.63	13099.22	3164	0	300
2021.03.01	13:00:00	13098.72	13102.37	13054.40	13069.07	3533	0	300
2021.03.01	14:00:00	13068.44	13085.19	13047.45	13068.58	3740	0	300
2021.03.01	15:00:00	13069.08	13088.01	13038.35	13076.49	4362	0	300
2021.03.01	16:00:00	13075.99	13118.93	13045.41	13104.08	6219	0	200
2021.03.01	17:00:00	13103.46	13194.78	13075.77	13183.26	6565	0	200
2021.03.01	18:00:00	13186.63	13232.95	13173.71	13224.55	5899	0	200
2021.03.01	19:00:00	13225.17	13232.40	13195.57	13208.56	5401	0	200
2021.03.01	20:00:00	13211.31	13223.44	13182.81	13210.57	5429	0	200
2021.03.01	21:00:00	13211.07	13283.59	13205.69	13274.28	4969	0	200
2021.03.01	22:00:00	13275.53	13289.72	13245.69	13276.80	5609	0	200
2021.03.01	23:00:00	13277.13	13320.25	13260.01	13315.60	2203	0	250
2021.03.02	01:00:00	13313.46	13330.21	13307.34	13320.59	1986	0	300
2021.03.02	02:00:00	13320.84	13327.71	13309.22	13322.85	2767	0	300
2021.03.02	03:00:00	13322.47	13325.10	13275.52	13279.65	3593	0	300
2021.03.02	04:00:00	13279.27	13307.61	13238.13	13243.50	3807	0	300
2021.03.02	05:00:00	13243.38	13260.00	13234.01	13255.88	3550	0	300
2021.03.02	06:00:00	13255.88	13258.01	13237.89	13241.52	2248	0	300
2021.03.02	07:00:00	13242.14	13245.14	13210.40	13223.03	3479	0	300
2021.03.02	08:00:00	13222.03	13267.29	13216.03	13240.42	3361	0	300
2021.03.02	09:00:00	13238.67	13250.54	13191.05	13193.05	3887	0	300
